V1,V2,V3,V4,V5,V6,V7,Classification
0.591182741,0.917268454,0.544608924,0.991033364,0.875992833,0.83528792,0.59360811,1
0.876024348,0.956584765,0.720459096,0.999104439,0.770522302,0.632129935,0.415509547,1
0.063647871,0.279104123,0.061373007,0.682607775,0.35460791,0.738824126,0.347479632,0
-0.061601493,-0.015848818,-0.130039614,0.814794071,0.44527931,0.911360281,0.510538834,0
-0.005775894,0.152810438,-0.002981469,0.777133511,0.432034503,0.773495696,0.44384605,0
0.708161041,0.903581204,0.624241647,0.993049663,0.875882296,0.977688456,0.677441568,1
0.476902203,0.722397119,0.405430405,0.9865998,0.670909833,0.955937546,0.466655454,1
0.223433903,0.19860339,0.062751148,0.842246554,0.550391622,0.834581321,0.550877701,1
0.213793745,0.649358875,0.151648154,0.852102182,0.481249378,0.874983341,0.424720117,1
0.567904094,0.869159936,0.582554771,0.955381538,0.630572875,0.741987837,0.428553428,1
0.530083812,0.900781055,0.533631711,0.988316236,0.839610113,0.776714823,0.567535941,1
0.88300993,0.958159116,0.762201272,0.997222957,0.845233887,0.765078656,0.468977921,1
0.017383294,0.077973294,0.025297831,0.742473755,0.436362644,0.765595929,0.431129016,0
-0.010823876,0.061573392,-0.017240625,0.801427401,0.433413268,0.868718408,0.433297445,0
-0.003207846,0.244134837,-0.053564343,0.838892243,0.481689814,0.823864454,0.518727658,0
0.47036619,0.826382723,0.421063021,0.966486186,0.727367755,0.915945901,0.616790592,1
0.340016755,0.812203037,0.481134166,0.9475806,0.614935573,0.778468177,0.546966536,1
0.821319927,0.889187538,0.666333496,0.985555783,0.655789921,0.913543076,0.434913486,1
0.034416837,0.22034523,0.087789123,0.689130091,0.475248439,0.749989224,0.429196399,0
-0.035461338,0.070130641,-0.058519861,0.868620226,0.373165921,0.896929156,0.437071118,0
0.730725183,0.894292553,0.683384912,0.994006023,0.958574078,0.896417904,0.583800116,1
0.695102687,0.93849114,0.644800228,0.99725227,0.742746469,0.910099268,0.474338173,1
0.597356234,0.768485794,0.401563052,0.920803537,0.537133213,0.846589682,0.47446342,1
0.001269837,0.027022373,0.006108094,0.820110374,0.427797172,0.825810545,0.418376472,0
-8.13E-05,0.071709666,0.011451939,0.76631828,0.346212254,0.758597678,0.356354351,1
0.555112794,0.88201221,0.544970998,0.989419951,0.847995072,0.916397813,0.627782605,1
0.518486443,0.783200629,0.38456439,0.951473263,0.51557553,0.859681366,0.686067948,1
0.46889402,0.745883348,0.177107528,0.975536057,0.478795889,0.950090628,0.61873145,1
0.653264074,0.799675007,0.601413968,0.952844582,0.739234475,0.835954723,0.562227078,1
0.358877222,0.730499298,0.308206191,0.837510252,0.433178509,0.740169553,0.351284128,1
0.640838668,0.814726917,0.568544292,0.982725017,0.740688117,0.932341056,0.520730302,1
0.449209795,0.726480901,0.030059809,0.946152828,0.517948685,0.947818568,0.63707461,0
-0.105577249,0.832922137,0.018169503,0.892615773,0.358806346,0.877294088,0.545079268,1
0.83481109,0.932456868,0.746092941,0.998429561,0.731073985,0.797628584,0.561802432,1
0.003811934,0.052765685,0.013211535,0.675066216,0.397127159,0.665648604,0.389469774,0
0.734199776,0.920199544,0.611584315,0.992936173,0.778323069,0.973624908,0.419069898,1
0.674544536,0.817016797,0.33722737,0.800903367,0.53159532,0.889852205,0.47288858,1
0.300233099,0.554634232,0.239251004,0.960325389,0.63893251,0.879269701,0.53341889,1
0.001846493,0.043806565,-0.00736646,0.80709689,0.458419982,0.831960243,0.466107174,0
-0.00118508,0.056495806,0.001064887,0.627368946,0.331956182,0.568104282,0.35158215,0
0.597566029,0.924593672,0.55585368,0.994128546,0.861617804,0.903265869,0.644082102,1
0.391322382,0.643676367,0.323873198,0.942937253,0.527505509,0.912346659,0.625634515,1
0.780665242,0.86449774,0.581940704,0.998370786,0.777941672,0.953809103,0.504926303,1
0.385925208,0.60091526,0.232251297,0.850429985,0.621935233,0.870153548,0.533868848,1
0.078099112,0.276305683,-0.04975666,0.651134909,0.341846325,0.713136287,0.30331197,0
0.477437815,0.713684722,0.478593249,0.997403189,0.845752607,0.985873858,0.732623096,1
0.55147843,0.682353297,0.459428874,0.96932591,0.631125529,0.935490089,0.449657151,1
0.511779208,0.75792894,0.508421253,0.960737733,0.774822518,0.930186015,0.486499224,1
0.55265322,0.78494508,0.328513896,0.939575943,0.519369135,0.837895139,0.408951671,1
0.383773812,0.567804652,0.390211324,0.698129093,0.363967744,0.74527048,0.351390577,1
0.522949831,0.832620958,0.532992158,0.993499333,0.890094048,0.985218411,0.785316241,1
0.643712447,0.850637763,0.593567623,0.981582148,0.719082955,0.912685678,0.623633333,1
0.741648565,0.910695589,0.655817396,0.993647834,0.662039823,0.761733885,0.499006639,1
0.007735329,0.048473195,0.009273686,0.538735216,0.153836392,0.601537277,0.218705276,0
-0.00765791,0.056599333,-0.002658682,0.877848658,0.306283167,0.86884352,0.327590929,0
0.523704088,0.770012417,0.54104857,0.987341203,0.856607349,0.959054934,0.539023441,1
0.709024954,0.91792005,0.643185491,0.98268441,0.891687547,0.810676446,0.453673465,1
0.772620198,0.870935648,0.758591176,0.962523214,0.634800206,0.5286956,0.180301219,1
0.014672783,0.155428843,0.019912084,0.705691745,0.361990727,0.680639109,0.330874683,0
-0.014166571,0.03522619,-0.028440263,0.629713863,0.348820831,0.616565032,0.342882131,0
0.526175892,0.780018252,0.520040926,0.994691405,0.883667234,0.976246348,0.66779127,1
0.60529879,0.773789577,0.529665055,0.989591291,0.705946069,0.973117721,0.459384817,1
0.516044286,0.885103795,0.586888016,0.990058069,0.72369043,0.916767186,0.489959512,1
0.508904781,0.740019694,0.029722575,0.844888421,0.612232485,0.828039397,0.42715052,1
0.151294125,0.392075252,0.157355455,0.655895752,0.406670134,0.692719433,0.315695299,1
0.552199855,0.8388614,0.586766899,0.988520091,0.837449811,0.836019141,0.491025876,1
0.582930336,0.758176485,0.412734733,0.980450082,0.505675748,0.90353911,0.552938738,1
0.777090981,0.892729579,0.571667057,0.83205499,0.481539136,0.738912911,0.331283213,1
0.013885709,0.093732275,-0.025685161,0.654314003,0.33749722,0.676903312,0.357090207,0
-0.004354718,0.082797371,0.016514194,0.689548193,0.371486908,0.667838453,0.322808197,0
0.554643094,0.709395394,0.518966354,0.996059142,0.854837054,0.984223593,0.710194993,1
0.534105071,0.911718714,0.586107747,0.988729128,0.808648452,0.891417519,0.492158616,1
0.825529826,0.900751107,0.712051609,0.99497302,0.786942091,0.742334863,0.355692663,1
0.040240851,0.240666056,-0.000787159,0.72527039,0.506307804,0.78212458,0.492162,0
-0.040797751,0.188501241,-0.040498948,0.810625545,0.303740789,0.759257424,0.291092415,0
0.657385799,0.905134811,0.648185641,0.99713995,0.962547103,0.966280878,0.774133499,1
0.851148016,0.925381609,0.743437072,0.994958516,0.869951179,0.801491951,0.393949645,1
0.067219242,0.283090793,0.002394702,0.78582248,0.429736,0.721649204,0.460073351,0
-0.057676052,0.14470858,-0.033597996,0.688375489,0.279447311,0.49223967,0.245403455,0
-0.01119217,0.073421389,-0.020803928,0.731589273,0.341413834,0.667082137,0.34585925,0
0.609148583,0.876646643,0.500963133,0.982938406,0.847384738,0.977486562,0.680227931,1
0.452012247,0.698051452,0.373190384,0.962536099,0.496181509,0.841046019,0.461780726,0
-0.340258243,0.60249043,-0.092016518,0.894101639,0.476692349,0.885761938,0.616685467,1
0.86547576,0.914724895,0.545203163,0.991064124,0.661144019,0.882241599,0.438906342,1
0.004096735,0.03230994,0.009433893,0.904185245,0.509604655,0.900115615,0.496183792,0
0.64715882,0.942224256,0.675789828,0.993817211,0.930196639,0.91374363,0.442396282,1
0.68493414,0.806219831,0.233242427,0.998377865,0.740475647,0.979322838,0.512476279,1
0.545439421,0.822291923,0.337510152,0.938207518,0.645145423,0.92843673,0.494412327,1
0.044049557,0.256392569,-0.070156878,0.834827417,0.368020907,0.74008002,0.357220444,0
-0.044855383,0.249687948,-0.112587955,0.819134159,0.37830343,0.959137943,0.432631552,0
0.530194783,0.830649783,0.532790024,0.992825757,0.883080344,0.954950064,0.788264119,1
0.730774583,0.884619966,0.627240306,0.986655296,0.768653486,0.89832447,0.574019283,1
0.68052645,0.913916027,0.625142745,0.988958485,0.718932463,0.446636494,0.237893529,1
0.005076011,0.065207312,0.015501203,0.602037636,0.317292561,0.599835244,0.297359901,0
-0.004839761,0.021000727,-0.012326863,0.700966965,0.283934528,0.689065021,0.295730192,0
0.533177237,0.835721708,0.532519897,0.997452734,0.870998817,0.992077765,0.692064981,1
0.594286339,0.854634396,0.530220716,0.980218935,0.657951415,0.891354932,0.553381982,1
0.672714096,0.909392069,0.656410712,0.989891083,0.744026854,0.856022751,0.450221287,1
0.457326898,0.752976271,0.355875414,0.761749274,0.378466815,0.775791236,0.296371319,1
0.000730015,0.017734715,0.00117198,0.827988238,0.405947662,0.82791636,0.410965488,0
0.64781946,0.904468367,0.659615655,0.994203101,0.920508629,0.916513647,0.676510411,1
0.547751636,0.942703557,0.285152602,0.974798419,0.610443128,0.885814388,0.465637452,1
0.725954005,0.919290966,0.531192926,0.941314548,0.440142564,0.883090499,0.407979237,1
0.150250576,0.528327192,0.150348672,0.883110849,0.542007882,0.810487706,0.385888767,1
0.001073985,0.010560301,0.000805002,0.92371151,0.349863222,0.921676989,0.337105614,0
0.820141783,0.938480157,0.846722121,0.998035947,0.973792893,0.90472693,0.468318655,1
0.687077536,0.813069249,0.340456604,0.959770915,0.656870617,0.829854554,0.554977519,1
0.327139523,0.810446593,0.212159906,0.951098652,0.416210842,0.627503058,0.234580933,1
0.056627942,0.144219838,-0.04169936,0.671084835,0.370937781,0.625289552,0.307385875,1
0.006040612,0.022770429,-0.000826962,0.631857437,0.329328234,0.64430096,0.355514682,0
0.788233947,0.902111806,0.74043698,0.996055331,0.950149499,0.942533206,0.531524293,1
0.685882279,0.84569398,0.569828582,0.969990719,0.81616201,0.77164911,0.331873194,1
0.404589222,0.660654932,0.399806982,0.892618704,0.443477095,0.474453893,0.212388785,1
0.002302625,0.021026796,0.000992729,0.701063585,0.387412595,0.702731509,0.390641761,0
-0.001198411,0.076603417,0.002659801,0.691299292,0.367384081,0.696698911,0.366938344,0
0.491578968,0.890410909,0.492850447,0.985864997,0.819448536,0.942895496,0.661268584,1
0.450782174,0.675471566,0.331908995,0.912273724,0.530828637,0.829154355,0.602310599,1
0.750969959,0.834933468,0.636581849,0.993128845,0.796098547,0.841112379,0.385771418,1
0.087343218,0.393062227,0.089059501,0.7123187,0.532354828,0.658560417,0.413145421,1
0.466333752,0.692144879,0.346196397,0.808896562,0.531139863,0.575424965,0.299419832,1
0.73885593,0.932645723,0.696741771,0.995924344,0.962104107,0.932707923,0.667783651,1
0.708092188,0.865594696,0.537122726,0.986378519,0.848908001,0.850652797,0.402923518,1
0.381596605,0.703092114,0.274100234,0.888085326,0.497109293,0.792524261,0.388612565,1
0.092153062,0.264733053,0.092393637,0.643125954,0.402888035,0.615861795,0.249079792,1
0.005103694,0.076818548,-0.000749504,0.874212064,0.343931525,0.865889757,0.338678474,0
0.786212228,0.882344976,0.624240949,0.997453105,0.769383344,0.964080524,0.598696297,1
0.580549115,0.844683164,0.564236361,0.980673012,0.715301832,0.81621843,0.498481786,1
0.015636492,0.089108713,0.000425582,0.867353235,0.495763662,0.840151354,0.437137657,0
-0.011938144,0.082781854,-0.011976969,0.836024137,0.436436503,0.780609803,0.436794022,0
-0.0031048,0.125599047,0.008106787,0.871639847,0.444495686,0.877604078,0.434545434,0
0.479814252,0.906855604,0.514966193,0.992849204,0.745639405,0.948311734,0.668445593,1
0.431872588,0.777751287,0.422865614,0.977500467,0.54562919,0.83178735,0.553774335,1
0.29642682,0.583959005,0.068324175,0.903921943,0.634264723,0.855945299,0.536867577,1
0.755098351,0.943301567,0.525895488,0.983351457,0.615351905,0.792416471,0.401712486,1
0.327848246,0.653789185,0.256359019,0.705855749,0.214074597,0.488403947,0.269444269,1
0.740119432,0.904235942,0.671792628,0.997881876,0.910720776,0.918715072,0.688349922,1
0.702574527,0.800298781,0.590899504,0.958255579,0.810087385,0.788610919,0.47415588,1
0.022500588,0.156231046,-0.06862862,0.865027881,0.565685531,0.877171942,0.614507519,0
-0.016535203,0.354529697,0.053172292,0.565600617,0.357595347,0.591776503,0.309698856,0
-0.006256489,0.03523557,-0.024280431,0.805175104,0.390771836,0.783277372,0.382371057,0
0.482964105,0.690431041,0.466657016,0.992752277,0.848711022,0.989551066,0.664219371,1
0.458312461,0.900091939,0.548502796,0.96652939,0.768887956,0.795185495,0.453026336,1
0.866474822,0.964205151,0.737879332,0.997805265,0.852362635,0.712393963,0.400176238,1
0.006654302,0.078381029,0.006527777,0.77778945,0.37950568,0.804243674,0.379606951,0
-0.004565376,0.042448025,-0.015474831,0.666050916,0.389706573,0.679780524,0.386081107,0
0.502642581,0.687718204,0.480344242,0.997923891,0.844494881,0.983819969,0.72996877,1
0.536768604,0.901466764,0.588111856,0.990767174,0.806108427,0.869220982,0.501880772,1
0.781058545,0.871063827,0.63308923,0.993750886,0.71647344,0.844875755,0.488394759,1
0.187505456,0.560937022,0.168828121,0.750966755,0.399520373,0.778777477,0.380285564,1
0.260806827,0.5178426,0.226943967,0.73819208,0.445143606,0.870829851,0.316735365,1
0.725530268,0.850286972,0.616688749,0.990385539,0.895747524,0.834040817,0.583836054,1
0.63317161,0.885199107,0.708714284,0.997663939,0.781722288,0.880190551,0.626275554,1
0.642174789,0.844407822,0.458207879,0.701628996,0.407409613,0.591833656,0.322328457,1
0.027405906,0.193154644,0.020200536,0.660121115,0.431961827,0.71646902,0.448676881,0
-0.026512917,0.13952717,-0.10658357,0.799394284,0.248618848,0.707797712,0.314125213,0
0.653582205,0.8788881,0.514624133,0.997857686,0.854559288,0.984845717,0.493640336,1
0.795900368,0.903963538,0.656759197,0.981906729,0.808984809,0.93944132,0.572741439,1
0.084121614,0.203791018,0.045969502,0.763859444,0.355450449,0.807134843,0.384489688,0
-0.077550564,0.19024198,-0.099941245,0.86408408,0.469434266,0.717492272,0.431753916,0
-0.008380015,0.028648384,-0.030421818,0.761237606,0.390177611,0.77709985,0.424219927,0
0.586728315,0.909679686,0.555843796,0.992363007,0.859693282,0.917698145,0.629228597,1
0.375216273,0.738346022,0.362882228,0.858813694,0.519185122,0.891181601,0.546733404,1
0.705159912,0.843617935,0.268761981,0.996142983,0.791236425,0.869719724,0.531039048,1
0.617027519,0.724279059,0.44331786,0.933618893,0.553968591,0.827801353,0.405476777,1
4.56E-05,0.00768201,-7.60E-05,0.587201777,0.334467771,0.580086066,0.332808408,0
0.576783818,0.85060151,0.696115022,0.998713095,0.948359493,0.963682546,0.69792169,1
0.870081156,0.949408897,0.595354542,0.986357491,0.745561282,0.760260126,0.432667912,1
0.023945954,0.232859262,0.054347693,0.809534547,0.428239858,0.836138875,0.394603453,0
-0.021212339,0.241164355,0.012555211,0.87414897,0.428804578,0.850235863,0.420190881,0
-0.000749367,0.080757806,-0.024109436,0.846034779,0.514217815,0.834773835,0.516278433,0
0.541200466,0.883575684,0.496139117,0.986412243,0.774324334,0.983036399,0.680730086,1
0.404915111,0.705913549,0.383698847,0.965838623,0.489408487,0.956273798,0.453514315,0
-0.290328822,0.47545367,-1.040513548,0.876185482,0.576861955,0.960278628,0.650423473,1
0.472815157,0.897547072,0.581155947,0.960189139,0.60088027,0.670530019,0.406428234,1
0.752797675,0.825423032,0.465018242,0.994848772,0.443927398,0.917636425,0.346559896,1
0.55650508,0.858726554,0.491044622,0.972783455,0.749894816,0.892164328,0.624646991,1
0.41326511,0.79468461,0.307905917,0.966932684,0.658283776,0.932822516,0.419489251,1
0.726442057,0.950365422,0.628724237,0.995209059,0.684761116,0.871544625,0.426631852,1
0.113261082,0.309238297,0.101359753,0.770510471,0.425055289,0.765062581,0.361943162,1
0.024765239,0.15425949,-0.015877929,0.871801394,0.420913261,0.878638011,0.446619454,0
0.651710825,0.868253886,0.661758978,0.996263134,0.853349755,0.965203857,0.60455365,1
0.905699413,0.930704261,0.809717615,0.993191282,0.81362634,0.475647946,0.283302851,1
0.001735838,0.016176885,-0.001923513,0.711128084,0.295611007,0.712126189,0.298438788,0
-1.37E-05,0.083968978,0.01106558,0.609051903,0.31420884,0.615299742,0.328296609,0
-0.00074315,0.048854645,-0.000496859,0.719527683,0.360046975,0.745053303,0.334755307,0
0.741508798,0.895254387,0.596552556,0.996077543,0.888011034,0.915028447,0.790064552,1
0.534034217,0.892212274,0.73121096,0.986853488,0.732440668,0.870777003,0.376255684,1
0.777917632,0.881698028,0.437720462,0.979873725,0.398346694,0.687440339,0.277916078,1
0.003614506,0.031383838,0.007288661,0.619371673,0.274133455,0.623767128,0.299090926,0
-0.003548634,0.079122483,0.002760099,0.799262239,0.366391746,0.795203787,0.361493451,0
0.742408435,0.913456022,0.710321448,0.995315295,0.966632925,0.914162095,0.623204879,1
0.839852171,0.903459679,0.755176346,0.990006859,0.918421623,0.743496762,0.346962339,1
0.015306308,0.123858561,0.022807113,0.633510678,0.208746688,0.606724532,0.231796042,0
-0.003789681,0.108776037,0.001110848,0.57492824,0.258222792,0.582104608,0.251104823,0
-0.004618322,0.072455866,-0.021281363,0.689856988,0.305292144,0.701499314,0.315352927,0
0.584544022,0.845411494,0.582069917,0.997712526,0.900191983,0.98414986,0.694756386,1
0.558342965,0.888109534,0.53275405,0.997174611,0.872136095,0.903045075,0.322270225,1
0.626658145,0.892488117,0.386087899,0.950123778,0.603308129,0.660108752,0.313556182,1
0.438775193,0.774662679,0.086630095,0.87158281,0.48660861,0.817792785,0.375322384,1
0.066498867,0.153832123,0.084187531,0.602878461,0.284074451,0.69571801,0.31275696,1
0.678436751,0.920056283,0.665671695,0.994973755,0.957268618,0.941075105,0.658472788,1
0.855050507,0.938055569,0.698155207,0.993528388,0.859153896,0.805474793,0.326381396,1
0.040909117,0.308285469,0.047088391,0.820508259,0.353213699,0.857178216,0.331075566,0
-0.020785331,0.010168577,-0.042796496,0.468704361,0.203520544,0.326066524,0.201264891,0
-0.020588796,0.05333747,-0.029858531,0.631695083,0.322573568,0.662570076,0.345428173,0
0.510590856,0.885799079,0.621907947,0.996493177,0.85653534,0.953551581,0.747408185,1
0.883058277,0.918201346,0.56527024,0.995539845,0.695983004,0.70413194,0.427928383,1
0.367347912,0.726499827,0.142538713,0.947584627,0.425778661,0.497202449,0.230585094,1
0.003674689,0.059833953,0.006236151,0.757596043,0.349248276,0.763717645,0.345234028,0
-0.003464028,0.053538207,-0.016273231,0.534189272,0.311583319,0.562368397,0.311746464,0
0.526579285,0.873630194,0.473498655,0.983178787,0.833677161,0.932262678,0.683485182,1
0.372396097,0.825779748,0.501161652,0.969641007,0.649425923,0.838367948,0.331102497,1
0.593964862,0.793308688,0.308005954,0.989977212,0.405500283,0.832518547,0.385897883,1
0.327530576,0.662693943,0.36646822,0.952711871,0.742322652,0.855113061,0.516742516,1
0.547487681,0.78735651,0.515776405,0.915588169,0.525350562,0.762593686,0.398669709,1
0.646342994,0.783543265,0.579308072,0.996696806,0.896729121,0.977030844,0.672239816,1
0.564886789,0.893900585,0.596888489,0.969609408,0.842744298,0.87307673,0.544704004,1
0.712987422,0.887774239,0.620039941,0.983628271,0.696423159,0.736353689,0.374504945,1
0.108652283,0.296737061,0.063000294,0.736526185,0.397485017,0.856458194,0.345363149,1
0.055712308,0.142152836,0.005615507,0.68511675,0.389806804,0.767748702,0.359280476,1
0.924740448,0.964317323,0.849216861,0.999236784,0.966592629,0.94605609,0.37488635,1
0.23968896,0.726681028,0.095649806,0.96682449,0.434057473,0.721449044,0.281572407,1
0.01240275,0.137587934,0.019102023,0.690061398,0.453882509,0.647472002,0.44373128,0
-0.002115062,0.193154403,0.042729809,0.654005047,0.421597124,0.617932056,0.407199684,0
-0.008267271,0.185356771,0.018981988,0.707477492,0.431223791,0.686357459,0.394812904,0
0.557584567,0.894465565,0.50371946,0.988766418,0.861058186,0.980859218,0.695138107,1
0.383146042,0.822715456,0.520981021,0.978528175,0.640833711,0.855383132,0.432584147,1
0.586467441,0.710307134,0.278828518,0.991490941,0.506061654,0.896079383,0.4821689,1
0.219664563,0.599913284,0.318824643,0.955884007,0.724046292,0.861317486,0.625959066,1
0.581547066,0.757941307,0.483536759,0.828966128,0.46540513,0.832552816,0.452318772,1
0.59136942,0.75596401,0.56446371,0.995357847,0.889787212,0.931128868,0.641824707,1
0.6068787,0.804765793,0.49970417,0.987910379,0.750878443,0.786785878,0.405718505,1
0.734994218,0.796803334,0.676272144,0.956183803,0.828119219,0.794854823,0.350552899,1
0.05253401,0.199096544,0.01938574,0.524791652,0.29314235,0.456870708,0.284459317,1
0.001825391,0.024428174,0.000876232,0.775425175,0.42194615,0.779940137,0.421360395,0
0.511167259,0.891369334,0.5164353,0.992066597,0.822437657,0.90900754,0.64408027,1
0.540909005,0.78460088,0.390386296,0.989319461,0.492382618,0.95754709,0.616196646,1
0.607694046,0.760720544,0.446214938,0.990578857,0.755077387,0.963192171,0.430486435,1
0.361352666,0.646982681,0.194653951,0.905063471,0.526961756,0.870971232,0.504615376,1
0.297767401,0.52044279,0.309520923,0.941598511,0.598149781,0.697224203,0.372060333,1
0.598192078,0.915555503,0.549470012,0.992173941,0.866564795,0.917591633,0.671133356,1
0.306182563,0.61283805,0.262619191,0.952384768,0.539135596,0.918194589,0.620738174,1
0.706414279,0.801639681,0.565220295,0.994338398,0.76170937,0.949397989,0.483428604,1
0.338050825,0.593037993,0.126437389,0.852081411,0.59848968,0.81784559,0.520882566,1
0.494655707,0.685934201,0.374356054,0.807066894,0.562125483,0.727862721,0.299441483,1
0.652394603,0.919977629,0.635450929,0.998984367,0.912807816,0.971650343,0.521959408,1
0.829007794,0.940566575,0.790272393,0.98526022,0.841329093,0.641271043,0.406133084,1
0.054914943,0.227140757,0.001610676,0.773777323,0.405518781,0.823768539,0.403705339,0
-0.042017118,0.284684385,-0.038465589,0.818435255,0.521042481,0.884585369,0.531432483,0
-0.011621436,0.113395576,-0.039103781,0.836590962,0.308352928,0.82161107,0.312657367,0
0.614179107,0.822804612,0.6086111,0.991172676,0.900655741,0.979871397,0.525998446,1
0.725883275,0.896613814,0.587020296,0.985665953,0.886096049,0.888272851,0.498367755,1
0.654024267,0.786801596,0.596615327,0.932231374,0.552474604,0.634466443,0.248638217,1
0.00408027,0.105653011,0.010018025,0.600902971,0.261596183,0.505889249,0.262435449,0
-0.001912246,0.03543889,-0.012411178,0.716741179,0.343690661,0.724196258,0.31847285,0
0.552116573,0.903153927,0.589851212,0.98978614,0.902281727,0.91754775,0.523357157,1
0.88183137,0.924253668,0.776828594,0.998063604,0.828409892,0.786141455,0.473019657,1
0.056644236,0.248654341,-0.070957619,0.827843415,0.583659297,0.787718891,0.547930727,0
-0.05254574,0.26643246,-0.065713005,0.793053986,0.505252187,0.724490012,0.499034834,0
-0.006373688,0.024945594,-0.006801619,0.742584198,0.336511526,0.734984694,0.328658223,0
0.924937211,0.935407839,0.877131969,0.998816156,0.971484091,0.832226772,0.450440259,1
0.440776733,0.61637875,0.387053384,0.843059495,0.636715708,0.51651828,0.21311718,1
0.004641238,0.068388396,0.003517903,0.685697531,0.365931205,0.725600378,0.354544468,0
-0.002870817,0.054039778,0.004086071,0.615994563,0.36490004,0.629495178,0.362503625,0
-0.001496616,0.009812835,-0.013281331,0.715933523,0.316699178,0.707678755,0.316735581,0
0.874368612,0.967569903,0.804183704,0.999418417,0.972087033,0.975341905,0.645204102,1
0.662157344,0.816899895,0.563692055,0.924881269,0.496983836,0.757950441,0.360915188,1
0.057579974,0.483329031,0.056027903,0.816969451,0.39692854,0.722622144,0.324574678,0
-0.058102559,0.400930821,-0.145776686,0.620828796,0.333712265,0.858401417,0.391507259,0
-0.002436983,0.025568569,-0.001663561,0.765414578,0.469660824,0.790592028,0.465851664,0
0.737383462,0.815299561,0.697018344,0.997517234,0.911242198,0.955147638,0.641487355,1
0.700690443,0.890430405,0.642523158,0.973867225,0.799886535,0.748247148,0.478632292,1
0.49597862,0.763891724,0.26095865,0.873340131,0.584805846,0.696018789,0.294255956,1
0.004410915,0.060308271,-0.009082488,0.722414373,0.331507245,0.739689378,0.317818408,0
-0.002573588,0.054544675,0.006072928,0.55865323,0.321600413,0.593820593,0.308666455,0
0.748548299,0.81438706,0.714830147,0.997374139,0.906588447,0.958393768,0.572688158,1
0.847888799,0.888929995,0.745956013,0.988893946,0.832168215,0.575858586,0.234441933,1
0.010596535,0.090997637,0.000428916,0.686004598,0.329096379,0.685997879,0.324096046,0
-0.003746087,0.038772233,-0.002978172,0.604439929,0.37464274,0.613022831,0.374478276,0
-0.006216356,0.032318558,-0.021561858,0.71954081,0.362288256,0.745579945,0.360809324,0
0.543033583,0.869901325,0.608439504,0.99258256,0.817789643,0.986689916,0.531600203,1
0.775878597,0.898828196,0.632807708,0.941735716,0.607737017,0.826684437,0.421132548,1
0.299295202,0.372902587,0.038511627,0.940463823,0.43751165,0.796693794,0.404977143,1
0.360082851,0.816348166,0.170366438,0.971418474,0.433348722,0.648841443,0.419329273,1
0.015625903,0.071961773,-0.06373711,0.569714542,0.331929746,0.543344132,0.311697612,0
0.503419217,0.835530712,0.545694831,0.977412484,0.931162693,0.930473012,0.725738837,1
0.570562773,0.87372671,0.681857841,0.995164683,0.901968828,0.898654998,0.520600982,1
0.809221109,0.899595978,0.44808729,0.990576134,0.565272914,0.733359359,0.402070245,1
0.028681885,0.193684917,0.020791672,0.816678013,0.339420755,0.779850195,0.356668798,0
-0.028936474,0.110626184,-0.050708461,0.731927635,0.336441688,0.762109922,0.288879515,0
0.600190683,0.928298326,0.594462874,0.994777582,0.861043171,0.918390903,0.58065992,1
0.729005027,0.828797619,0.422052738,0.953420866,0.61015145,0.802033924,0.530297589,1
0.569341693,0.787225909,0.589331293,0.973728098,0.707138717,0.771478376,0.375992845,1
0.322656146,0.571687887,0.142773514,0.82852794,0.595919934,0.760931959,0.316253913,1
0.004127303,0.132017693,0.018429269,0.592806023,0.275772223,0.447303071,0.276417162,0
0.518970178,0.708918831,0.506689789,0.997050761,0.824109777,0.969371692,0.741445513,1
0.677047392,0.806817742,0.562339587,0.986686176,0.696555517,0.901099493,0.416510124,1
0.69907221,0.884658703,0.580564895,0.942164759,0.781605799,0.774924448,0.5109077,1
0.113438639,0.531192742,0.075632358,0.88864796,0.440007692,0.728117875,0.438594809,1
0.303025685,0.625112023,0.320369362,0.743448695,0.255056465,0.62600435,0.154538663,1
0.930862264,0.966441038,0.833728231,0.999365174,0.98492702,0.760443417,0.448939428,1
0.301938424,0.537267496,0.103550863,0.906371651,0.413490348,0.932778923,0.320216751,1
0.01657471,0.160864426,-0.003453503,0.803907983,0.454855359,0.827960499,0.47295778,0
-0.009142459,0.097476582,0.018207938,0.81370539,0.485430692,0.799609533,0.466827814,1
0.002223681,0.004869583,-0.007712524,0.591884823,0.328943239,0.594760581,0.313138428,0
0.635055134,0.831276287,0.62689432,0.98970987,0.794267958,0.91386947,0.503424095,1
0.533465806,0.617546451,0.392781437,0.976965135,0.744945846,0.924833645,0.587910732,1
0.471356722,0.635542655,0.290406409,0.940947816,0.745797494,0.935795914,0.587232896,1
0.361931866,0.667452957,0.23362792,0.960285353,0.474568075,0.597868177,0.413460811,1
0.221320562,0.714561596,0.101125398,0.974638829,0.396518412,0.794177259,0.440786001,1
0.634784696,0.750376239,0.574262808,0.995810325,0.886489449,0.967662267,0.652724666,1
0.626004103,0.912131072,0.636966754,0.981273985,0.831594342,0.802460605,0.405730107,1
0.732939746,0.91914675,0.528707889,0.991808273,0.758662778,0.640320197,0.287295299,1
0.061127595,0.253756832,0.046274493,0.742164237,0.283939283,0.66764961,0.307527098,1
0.001144787,0.037293062,-0.000719678,0.775608739,0.346200549,0.783081665,0.335571078,0
